종목코드,종목명,시가총액,PER,EPS,PBR,섹터,당일등락(%),ROE(%),부채비율(%),매출증가율(%),영업이익증가율(%),기준일자
344860,이노진,157,0.0,0.0,0.0,화학,-1.66,0.0,0.0,0.0,0.0,2026-06-25
279600,미디어젠,156,-3.74,-892.0,0.87,IT 서비스,-0.15,-29.07,111.17,-5.77,0.0,2026-06-25
0101C0,하나36호스팩,155,0.0,0.0,0.0,금융,0.15,,,,,2026-06-25
389680,유디엠텍,155,-14.31,-130.0,5.72,IT 서비스,2.2,-60.86,39.31,-18.12,0.0,2026-06-25
115610,이미지스,155,-6.04,-217.0,4.68,전기·전자,-4.45,-67.32,198.02,-19.35,0.0,2026-06-25
110020,전진바이오팜,155,3.55,483.0,0.88,화학,-0.98,36.4,6.75,22.91,0.0,2026-06-25
148780,비큐AI,154,-20.38,-24.0,1.37,IT 서비스,-2.0,-0.58,36.28,0.7,0.0,2026-06-25
032680,소프트센,154,-7.33,-101.0,0.3,IT 서비스,0.0,-2.98,34.27,23.22,0.0,2026-06-25
0130H0,엔에이치스팩33호,154,0.0,0.0,0.0,금융,-0.1,,,,,2026-06-25
469880,하나30호스팩,154,42.1,50.0,1.04,금융,0.24,2.5,18.35,0.0,0.0,2026-06-25
227610,아우딘퓨쳐스,153,-4.02,-197.0,0.68,화학,-4.93,-16.02,170.93,-7.51,0.0,2026-06-25
101000,KS인더스트리,153,-1.78,-216.0,0.38,기계·장비,-24.21,-15.48,86.66,15.3,0.0,2026-06-25
065690,파커스,153,2.28,477.0,0.25,화학,-1.45,-1.45,56.68,-13.03,0.0,2026-06-25
275630,에스에스알,152,-10.51,-276.0,0.62,IT 서비스,-5.07,-7.54,12.87,-25.67,0.0,2026-06-25
477340,에이치엠씨제7호스팩,152,63.44,32.0,1.04,금융,0.0,0.0,8.62,0.0,0.0,2026-06-25
030350,드래곤플라이,152,-1.53,-635.0,2.73,IT 서비스,0.0,-98.07,178.05,-31.15,0.0,2026-06-25
016100,리더스코스메틱,151,-1.81,-436.0,0.51,종이·목재,-18.2,-17.16,67.08,-6.06,0.0,2026-06-25
083660,CSA 코스믹,150,-2.2,-108.0,1.04,화학,-6.3,-40.48,95.49,-7.33,0.0,2026-06-25
0044K0,삼성스팩10호,150,0.0,0.0,0.0,금융,0.0,,,,,2026-06-25
196700,웹스,148,3.61,286.0,0.37,화학,2.38,12.0,76.24,25.94,52.21,2026-06-25
0115H0,삼성스팩13호,147,0.0,0.0,0.0,금융,-0.05,0.0,0.0,0.0,0.0,2026-06-25
473050,유안타제15호스팩,145,53.13,39.0,1.05,금융,0.34,3.21,11.8,0.0,0.0,2026-06-25
027580,상보,145,-1.13,-1088.0,0.32,화학,-3.84,-29.65,123.72,-26.8,0.0,2026-06-25
361670,삼영에스앤씨,145,-12.81,-199.0,0.75,전기·전자,4.08,-3.29,12.89,-0.12,0.0,2026-06-25
048830,엔피케이,144,12.83,60.0,0.31,화학,5.62,1.85,64.74,11.48,0.0,2026-06-25
368600,아이씨에이치,142,-0.44,-1254.0,0.4,전기·전자,-3.5,-50.54,189.07,1.03,0.0,2026-06-25
417180,핑거스토리,142,3.96,1021.0,0.46,IT 서비스,-2.06,0.0,58.27,15.23,0.0,2026-06-25
285800,진영,142,-5.15,-158.0,0.4,화학,-0.97,-6.9,93.93,15.8,0.0,2026-06-25
479880,한국제15호스팩,141,52.56,39.0,1.06,금융,0.0,0.0,12.32,0.0,0.0,2026-06-25
478440,미래에셋비전스팩6호,141,63.75,32.0,1.04,금융,0.49,0.0,17.23,0.0,0.0,2026-06-25
377030,비트맥스,140,-0.12,-10522.0,1.3,IT 서비스,0.85,0.0,0.0,-20.05,0.0,2026-06-25
0099W0,미래에셋비전스팩11호,140,0.0,0.0,0.0,금융,0.0,,,,,2026-06-25
240600,유진테크놀로지,140,-1.8,-1121.0,0.36,금속,-4.28,-16.87,54.86,70.06,0.0,2026-06-25
372800,아이티아이즈,139,-1.26,-1575.0,1.31,IT 서비스,-29.66,-68.17,159.66,-12.21,0.0,2026-06-25
065770,CS,139,-13.91,-103.0,0.8,전기·전자,-0.97,-3.33,16.73,20.65,0.0,2026-06-25
035620,바른손이앤에이,139,-2.02,-370.0,0.23,오락·문화,-3.74,-11.91,74.62,-48.08,0.0,2026-06-25
419540,비스토스,137,80.41,37.0,3.5,의료·정밀기기,-4.8,4.47,10.4,-4.93,9.72,2026-06-25
115530,씨엔플러스,136,-4.78,-362.0,1.72,전기·전자,7.39,-33.11,652.45,59.2,0.0,2026-06-25
352770,셀레스트라,136,-1.16,-4541.0,-1.82,일반서비스,0.0,0.0,0.0,-95.74,0.0,2026-06-25
079950,인베니아,136,-0.58,-1704.0,0.38,기계·장비,-0.1,-30.64,153.88,475.29,0.0,2026-06-25
301300,바이브컴퍼니,135,-0.74,-1382.0,0.31,IT 서비스,-19.21,-35.34,50.47,-27.84,0.0,2026-06-25
405000,플라즈맵,134,-1.83,-1913.0,2.35,의료·정밀기기,-8.97,-222.99,437.43,170.81,0.0,2026-06-25
154040,다산솔루에타,134,-0.69,-1076.0,0.34,전기·전자,-0.67,-39.15,113.9,-77.68,0.0,2026-06-25
489480,키움제11호스팩,134,-407.0,-5.0,1.16,금융,0.0,0.0,6.74,0.0,0.0,2026-06-25
244460,올리패스,134,0.0,0.0,0.0,제약,0.0,0.0,0.0,-77.4,0.0,2026-06-25
067770,세진티에스,134,18.71,85.0,0.28,전기·전자,-3.52,3.21,2.69,1.63,703.92,2026-06-25
018620,우진비앤지,133,-8.96,-256.0,0.52,제약,2.23,-7.37,68.21,-0.11,66.45,2026-06-25
481890,엔에이치스팩31호,132,56.08,37.0,1.04,금융,0.0,0.0,18.72,0.0,0.0,2026-06-25
247660,나노씨엠에스,132,-1.5,-2036.0,0.69,전기·전자,-7.85,-38.41,62.63,1.46,0.0,2026-06-25
0096B0,삼성스팩12호,131,0.0,0.0,0.0,금융,-0.35,,,,,2026-06-25
0097F0,미래에셋비전스팩10호,130,0.0,0.0,0.0,금융,0.3,,,,,2026-06-25
009730,이렘,130,0.0,0.0,0.0,금속,0.0,0.0,0.0,0.0,0.0,2026-06-25
191410,육일씨엔에쓰,129,8.69,132.0,0.61,전기·전자,3.89,9.57,140.51,-42.9,-34.55,2026-06-25
0099X0,IBKS제25호스팩,129,0.0,0.0,0.0,금융,0.23,,,,,2026-06-25
489730,디비금융제13호스팩,128,-155.38,-13.0,1.03,금융,0.25,0.0,13.97,0.0,0.0,2026-06-25
177350,베셀,128,0.7,925.0,0.31,화학,9.8,59.28,42.91,-5.64,0.0,2026-06-25
054180,메디콕스,127,-1.04,-2208.0,0.27,운송장비·부품,0.0,-20.78,51.76,-7.21,0.0,2026-06-25
0093G0,미래에셋비전스팩8호,127,0.0,0.0,0.0,금융,0.1,,,,,2026-06-25
065420,에스아이리소스,127,-6.14,-29.0,1.66,화학,0.0,-24.11,95.22,49.65,0.0,2026-06-25
471050,대신밸런스제17호스팩,127,77.41,27.0,1.06,금융,0.24,2.46,10.05,0.0,0.0,2026-06-25
137940,넥스트아이,127,-0.31,-4755.0,0.29,의료·정밀기기,-2.55,-50.48,123.7,839.06,0.0,2026-06-25
012340,뉴인텍,126,-1.13,-989.0,0.98,운송장비·부품,29.92,-57.28,346.53,12.1,0.0,2026-06-25
478390,KB제29호스팩,126,58.0,35.0,1.01,금융,0.0,0.0,17.21,0.0,0.0,2026-06-25
0037T0,KB제32호스팩,126,0.0,0.0,0.0,금융,-0.05,,,,,2026-06-25
028080,휴맥스홀딩스,125,-0.44,-11260.0,0.35,IT 서비스,-6.01,-21.19,290.53,-5.49,0.0,2026-06-25
308100,형지글로벌,125,-0.27,-1915.0,0.21,유통,-1.14,-70.36,108.74,-4.16,-44.65,2026-06-25
0054V0,엔에이치스팩32호,125,0.0,0.0,0.0,금융,0.0,,,,,2026-06-25
492220,KB제31호스팩,125,-155.0,-13.0,1.02,금융,0.0,0.0,17.31,0.0,0.0,2026-06-25
482520,교보16호스팩,124,289.29,7.0,1.01,금융,0.0,0.0,22.21,0.0,0.0,2026-06-25
0131D0,키움히어로제2호스팩,124,0.0,0.0,0.0,금융,-0.2,,,,,2026-06-25
322780,코퍼스코리아,124,-0.81,-1705.0,0.46,오락·문화,-14.19,-43.56,146.4,170.87,0.0,2026-06-25
289010,아이스크림에듀,124,-1.98,-449.0,0.29,오락·문화,-2.63,-10.64,60.47,-15.45,0.0,2026-06-25
0088D0,메리츠제1호스팩,124,0.0,0.0,0.0,금융,0.23,,,,,2026-06-25
199730,바이오인프라,123,-3.07,-820.0,0.44,일반서비스,-4.91,-12.92,49.16,-20.9,0.0,2026-06-25
065570,삼영이엔씨,123,0.0,0.0,0.0,전기·전자,0.0,0.0,0.0,0.0,0.0,2026-06-25
043590,웰킵스하이텍,122,-3.76,-239.0,0.34,전기·전자,-7.42,-11.38,57.5,-18.31,0.0,2026-06-25
0091W0,신영스팩11호,122,0.0,0.0,0.0,금융,0.0,,,,,2026-06-25
0041L0,하나35호스팩,121,0.0,0.0,0.0,금융,-0.5,,,,,2026-06-25
002680,한탑,121,5.75,65.0,0.24,음식료·담배,0.0,-2.74,196.74,-2.44,0.0,2026-06-25
477760,DB금융스팩12호,120,0.0,0.0,0.0,금융,-0.24,0.0,0.0,0.0,0.0,2026-06-25
250930,예선테크,120,-15.87,-23.0,0.78,화학,2.82,7.43,221.22,3.81,0.0,2026-06-25
208640,썸에이지,119,-12.75,-67.0,9.18,IT 서비스,-30.0,-50.45,9.94,-48.52,0.0,2026-06-25
0132G0,교보20호스팩,119,0.0,0.0,0.0,금융,-0.2,,,,,2026-06-25
309930,조이웍스앤코,118,-0.58,-1063.0,0.61,유통,-15.06,-62.32,166.2,87.01,0.0,2026-06-25
469900,하나31호스팩,116,51.75,40.0,1.06,금융,0.0,3.25,14.96,0.0,0.0,2026-06-25
092600,앤씨앤,116,0.93,2486.0,0.29,전기·전자,-3.35,51.74,55.98,-38.57,0.0,2026-06-25
0071M0,삼성스팩11호,115,0.0,0.0,0.0,금융,0.0,,,,,2026-06-25
482690,대신밸런스제19호스팩,115,-33.69,-61.0,1.01,금융,0.0,0.0,16.25,0.0,0.0,2026-06-25
303030,지니틱스,115,69.94,18.0,2.66,전기·전자,-29.98,3.94,63.11,63.53,0.0,2026-06-25
060240,스타코링크,115,-0.62,-3183.0,988.0,운송장비·부품,0.0,0.0,0.0,1.78,0.0,2026-06-25
487360,신한제14호스팩,114,-53.03,-38.0,1.07,금융,-0.25,0.0,11.16,0.0,0.0,2026-06-25
477470,미래에셋비전스팩5호,114,74.11,28.0,1.09,금융,-0.72,0.0,15.12,0.0,0.0,2026-06-25
474490,유안타제16호스팩,113,46.59,44.0,1.03,금융,0.24,2.92,15.16,0.0,0.0,2026-06-25
474660,신한제12호스팩,113,-170.83,-12.0,1.05,금융,-0.24,-0.85,16.21,0.0,0.0,2026-06-25
0105P0,유진스팩12호,113,0.0,0.0,0.0,금융,-0.4,,,,,2026-06-25
496070,신한제16호스팩,112,-66.67,-30.0,1.59,금융,0.0,0.0,153.77,0.0,0.0,2026-06-25
0096D0,미래에셋비전스팩9호,110,0.0,0.0,0.0,금융,0.1,,,,,2026-06-25
0098T0,교보19호스팩,108,0.0,0.0,0.0,금융,-1.23,,,,,2026-06-25
011080,형지I&C,108,-1.09,-2302.0,0.31,섬유·의류,-6.16,-35.66,81.48,1.64,0.0,2026-06-25
050090,비케이홀딩스,108,-4.52,-102.0,0.56,일반서비스,0.66,-12.48,25.58,12.11,0.0,2026-06-25
486630,KB제30호스팩,108,88.26,23.0,1.04,금융,0.0,0.0,14.58,0.0,0.0,2026-06-25
009620,삼보산업,107,-1.92,-320.0,8.4,금속,-2.23,-123.4,1118.02,15.03,55.72,2026-06-25
0004Y0,디비금융제14호스팩,107,-91.36,-22.0,1.04,금융,0.0,0.0,242.87,0.0,0.0,2026-06-25
368970,오에스피,107,-4.68,-470.0,0.48,음식료·담배,29.95,-10.09,50.42,12.06,0.0,2026-06-25
493790,유안타제17호스팩,107,-24.22,-83.0,1.15,금융,0.0,0.0,320.87,0.0,0.0,2026-06-25
0130D0,신한제17호스팩,106,0.0,0.0,0.0,금융,-0.05,,,,,2026-06-25
043100,알파AI,105,-1.52,-343.0,0.34,의료·정밀기기,0.0,-25.15,160.51,-21.36,0.0,2026-06-25
079190,케스피온,105,-2.3,-239.0,0.78,전기·전자,-7.87,-15.09,89.69,3.85,0.0,2026-06-25
018700,바른손,105,-4.03,-223.0,0.37,유통,3.7,-19.84,45.36,-34.09,0.0,2026-06-25
073190,듀오백,105,-2.94,-298.0,0.63,기타제조,4.4,-24.24,75.23,-2.43,0.0,2026-06-25
489210,교보17호스팩,105,-101.25,-20.0,1.02,금융,0.25,0.0,15.43,0.0,0.0,2026-06-25
0041B0,교보18호스팩,103,0.0,0.0,0.0,금융,-0.49,,,,,2026-06-25
035290,골드앤에스,102,711.67,3.0,3.92,오락·문화,-1.84,0.49,22.27,-3.58,0.0,2026-06-25
478110,이베스트스팩6호,102,127.5,16.0,1.13,금융,-0.24,0.0,9.82,0.0,0.0,2026-06-25
466690,키움히어로제1호스팩,102,-25.38,-79.0,1.42,금융,-0.5,-5.47,188.11,0.0,0.0,2026-06-25
312610,에이에프더블류,101,-1.81,-277.0,0.18,금속,-10.85,-9.33,24.29,130.78,0.0,2026-06-25
498390,한화플러스제5호스팩,101,-27.88,-73.0,0.87,금융,-0.25,0.0,409.97,0.0,0.0,2026-06-25
291810,핀텔,101,147.83,6.0,0.48,IT 서비스,-6.34,0.32,9.97,-16.54,0.0,2026-06-25
472220,신영스팩10호,98,59.71,35.0,1.03,금융,0.0,3.01,16.22,0.0,0.0,2026-06-25
087260,모바일어플라이언스,97,-17.47,-17.0,0.2,IT 서비스,-5.71,-8.22,32.46,-46.91,0.0,2026-06-25
488060,유진스팩11호,96,225.56,9.0,1.02,금융,0.5,0.0,16.15,0.0,0.0,2026-06-25
225430,케이엠제약,96,-10.52,-164.0,1.47,화학,-3.74,-13.43,50.16,-18.54,0.0,2026-06-25
106080,케이이엠텍,95,-0.69,-2393.0,0.32,전기·전자,0.0,-46.63,104.41,-75.49,0.0,2026-06-25
008290,원풍물산,95,-8.79,-53.0,0.89,섬유·의류,-0.21,-13.49,154.8,-20.88,0.0,2026-06-25
025870,신라에스지,94,-2.82,-834.0,0.67,유통,-0.42,-18.7,238.57,7.19,0.0,2026-06-25
484130,하나34호스팩,92,-113.06,-18.0,1.08,금융,0.0,0.0,15.71,0.0,0.0,2026-06-25
473950,에스케이증권제13호스팩,90,127.5,16.0,1.06,금융,-0.49,0.76,15.85,0.0,0.0,2026-06-25
469480,IBKS제24호스팩,90,64.55,33.0,1.06,금융,0.0,2.84,17.72,0.0,0.0,2026-06-25
465320,교보15호스팩,89,0.0,0.0,0.0,금융,0.0,0.0,0.0,0.0,0.0,2026-06-25
467930,IBKS제23호스팩,89,72.76,29.0,1.05,금융,0.24,1.45,18.19,0.0,0.0,2026-06-25
487830,신한제15호스팩,89,-120.29,-17.0,1.07,금융,-0.24,0.0,18.36,0.0,0.0,2026-06-25
468760,유진스팩10호,88,57.78,36.0,1.03,금융,0.24,2.85,17.67,0.0,0.0,2026-06-25
0068Y0,비엔케이제3호스팩,86,0.0,0.0,0.0,금융,0.4,,,,,2026-06-25
472230,에스케이증권제11호스팩,86,83.2,25.0,1.03,금융,0.48,2.05,19.54,0.0,0.0,2026-06-25
069920,엑시온그룹,86,-0.34,-2747.0,0.14,유통,-7.61,0.0,86.59,-6.04,0.0,2026-06-25
487720,키움제10호스팩,85,-33.58,-60.0,1.04,금융,0.0,0.0,20.3,0.0,0.0,2026-06-25
03481K,해성산업1우,83,0.0,0.0,0.0,금융,8.45,,,,,2026-06-25
084180,수성웹툰,83,-0.21,-2226.0,0.11,기계·장비,-13.37,-43.23,122.16,-2.4,-56.08,2026-06-25
0041J0,엘에스스팩1호,82,0.0,0.0,0.0,금융,-0.2,,,,,2026-06-25
079970,투비소프트,76,6.93,86.0,0.34,IT 서비스,0.0,8.51,52.17,-19.46,0.0,2026-06-25
475250,하나33호스팩,76,57.22,36.0,1.05,금융,0.24,0.0,15.44,0.0,0.0,2026-06-25
121850,코이즈,76,-0.51,-2959.0,4.63,화학,-7.52,-95.5,265.45,22.2,0.0,2026-06-25
474930,신한제13호스팩,75,80.19,26.0,1.13,금융,0.0,1.99,8.0,0.0,0.0,2026-06-25
276040,스코넥,71,-0.26,-1277.0,0.54,IT 서비스,0.0,-147.93,95.57,-10.72,0.0,2026-06-25
473000,에스케이증권제12호스팩,68,82.0,25.0,1.04,금융,-0.49,1.65,22.12,0.0,0.0,2026-06-25
475240,하나32호스팩,67,59.43,35.0,1.06,금융,0.0,0.0,14.83,0.0,0.0,2026-06-25
044180,KD,55,-0.21,-958.0,0.39,건설,0.0,-63.09,1227.08,329.69,2603.22,2026-06-25
313760,캐리,52,-0.59,-791.0,0.24,전기·전자,0.0,-38.25,183.58,-75.91,0.0,2026-06-25
043090,더테크놀로지,47,-0.33,-3427.0,0.29,유통,0.0,-53.69,35.93,120.31,0.0,2026-06-25
052770,아이톡시,45,-0.21,-1459.0,0.69,IT 서비스,0.0,-166.28,129.06,-27.89,0.0,2026-06-25
021045,대호특수강우,19,0.0,0.0,0.0,금속,8.25,,,,,2026-06-25
032685,소프트센우,11,0.0,0.0,0.0,IT 서비스,-0.06,,,,,2026-06-25
101390,아이엠,9,-0.07,-753.0,0.14,전기·전자,-5.56,-50.0,592.51,-1.02,0.0,2026-06-25
106520,노블엠앤비,5,-0.65,-20.0,0.03,의료·정밀기기,-38.1,-2.56,932.26,-23.16,0.0,2026-06-25
032980,바이온,4,-0.05,-280.0,0.03,유통,-41.67,-34.46,221.53,-94.42,0.0,2026-06-25
227100,프로브잇,4,-0.01,-1596.0,0.09,,-44.44,0.0,0.0,-90.06,0.0,2026-06-25
